id,norma,norma_completa,categoria,concepte,article,naturalesa,quantia,descompte,punts,proposta_retirada,pagina,font,estat,verificacio
sct-29-0-16,RGC,Reglament general de circulació,SENYALITZACIÓ,"No obeir per part dels conductors de bicicletes i de vehicles de mobilitat personal, les ordres dels agents de l’autoritat en servei de regulació del trànsit",141.1,G,200,100,0,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-17,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir les ordres dels agents de l’autoritat en servei d’urgència (indicar ordre desobeïda ),141.4,G,200,100,0,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-19,RGC,Reglament general de circulació,SENYALITZACIÓ,"No obeir les indicacions d’un panell de missatgeria variable. ( Indicar la instrucció desobeïda ) Si la instrucció desobeïda es refereix a prioritat de pas, avançaments, canvis de direcció o sentit i marxa enrere, sentit de la circulació, utilització de carrils i vorals i, en general, tota vulneració de les ordenances especials de trànsit per raons de seguretat o fluïdesa de la circulació, la infracció es denunciarà per l’article corresponent i tindrà la qualificació de greu .",142.1,G,200,100,0,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-20,RGC,Reglament general de circulació,SENYALITZACIÓ,"No respectar la prohibició de pas establerta mitjançant un senyal d’abalisament. (Indicar el tipus de senyal) Els senyals d’abalisament que prohibeixen el pas són els dispositius de barrera ( barrera fixa, barrera o semi barrera mòbils, panell direccional provisional, banderetes, cons o dispositius anàlegs, llum vermell fix i llums grocs fixos o intermitents)",142.4,G,200,100,0,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-23,RGC,Reglament general de circulació,SENYALITZACIÓ,"No respectar, un vianant, el llum vermell d’un semàfor reservat per a vianants",143.1-A,G,200,100,0,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-25,RGC,Reglament general de circulació,SENYALITZACIÓ,"No respectar, el conductor d’un vehicle, el llum vermell d’un semàfor",143. 1-B,G,200,100,4,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-26,RGC,Reglament general de circulació,SENYALITZACIÓ,"Superar, un vehicle, la línia de detenció anterior més pròxima a un semàfor quan emet llum vermell no intermitent",143. 1-B,G,200,100,0,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-27,RGC,Reglament general de circulació,SENYALITZACIÓ,"Entrar en una intersecció regulada per semàfor situat dintre de la mateixa o en el costat oposat, quan emet llum vermell no intermitent",143. 1-B,G,200,100,4,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-28,RGC,Reglament general de circulació,SENYALITZACIÓ,"No respectar, el conductor d’un vehicle, el llum vermell intermitent d’un semàfor o dos llums vermells alternativament intermitents d’un semàfor",143. 1-B,G,200,100,4,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-29,RGC,Reglament general de circulació,SENYALITZACIÓ,"No detenir-se, el conductor d’un vehicle, podent fer-ho sense perill, davant el llum groc no intermitent d’un semàfor",143. 1-B,G,200,100,0,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-30,RGC,Reglament general de circulació,SENYALITZACIÓ,"No extremar les precaucions, el conductor d’un vehicle, davant un llum groc intermitent o dos llums grocs alternativament intermitents",143. 1-B,G,200,100,0,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-31,RGC,Reglament general de circulació,SENYALITZACIÓ,"No respectar, el conductor d’un vehicle, la prohibició establerta per una fletxa negra sobre el llum vermell d’un semàfor",143. 1-B,G,200,100,4,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-32,RGC,Reglament general de circulació,SENYALITZACIÓ,"No respectar, el conductor d’un vehicle, la prohibició establerta per una fletxa negra sobre el llum groc d’un semàfor",143. 1-B,G,200,100,0,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-29-0-33,RGC,Reglament general de circulació,SENYALITZACIÓ,"No obeir, el conductor d’un vehicle, la direcció i el sentit de circulació indicats per una fletxa verda il·luminada sobre un fons circular negre d’un semàfor",143. 1-B,G,200,100,0,,29,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-2,RGC,Reglament general de circulació,SENYALITZACIÓ,Ocupar un carril quan ho prohibeix el llum vermell en forma d’aspa d’un semàfor quadrat,143.1-C,G,200,100,4,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-4,RGC,Reglament general de circulació,SENYALITZACIÓ,"No respectar, el conductor d’una bicicleta/vehicle de mobilitat personal, el llum vermell d’un semàfor Atenció: en aquests casos, no comportarà pèrdua de punts",143.1-D,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-5,RGC,Reglament general de circulació,SENYALITZACIÓ,"No respectar, el conductor d’una bicicleta, el llum vermell intermitent d’un semàfor",143.1-D,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-6,RGC,Reglament general de circulació,SENYALITZACIÓ,"No detenir-se, el conductor d’una bicicleta, davant el llum vermell d’un semàfor reservat per a cicles i ciclomotors",143.1-D,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-7,RGC,Reglament general de circulació,SENYALITZACIÓ,"No detenir-se, el conductor d’un ciclomotor, davant el llum vermell d’un semàfor reservat per a cicles i ciclomotors",143.1-D,G,200,100,4,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-8,RGC,Reglament general de circulació,SENYALITZACIÓ,"No detenir-se, el conductor d’una bicicleta o d’un ciclomotor, podent-ho fer sense perill, davant el llum groc d’un semàfor reservat per a cicles i ciclomotors",143.1-D,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-9,RGC,Reglament general de circulació,SENYALITZACIÓ,"No respectar, el conductor d’un tramvia, les indicacions del seu semàfor (indicar desobediència",143.1-D,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-10,RGC,Reglament general de circulació,SENYALITZACIÓ,"No respectar, el conductor d’un autobús de línies regulars, les indicacions del seu semàfor (indicar desobediència",143.1-D,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-12,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de “cediu el pas”,145.2-A,G,200,100,4,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-13,RGC,Reglament general de circulació,SENYALITZACIÓ,No detenir-se davant un senyal de detenció obligatòria (STOP),145.2-A,G,200,100,4,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-14,RGC,Reglament general de circulació,SENYALITZACIÓ,"No detenir-se una bicicleta/vehicle de mobilitat personal, en un senyal de detenció obligatòria ( STOP)",145.2-A,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-15,RGC,Reglament general de circulació,SENYALITZACIÓ,"No obeir una bicicleta/vehicle de mobilitat personal, un senyal de cediu el pas",145.2-A,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-17,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de circulació prohibida per a tota classe de vehicles,145.2-B,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-18,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’entrada prohibida per a tota classe de vehicles,145.2-B,L,80,40,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-19,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’entrada prohibida per a determinats vehicles,145.2-B,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-21,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de limitació de massa,145.2-C,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-22,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de limitació de massa per eix,145.2-C,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-23,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de limitació de longitud,145.2-C,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-24,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de limitació d’amplada,145.2-C,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-25,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de limitació d’alçada,145.2-C,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-26,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de prohibició de passar sense detenir-se,145.2-C,L,80,40,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-27,RGC,Reglament general de circulació,SENYALITZACIÓ,Incomplir la prohibició establerta en el senyal corresponent ( R-200) en reprendre la marxa sense haver complert la prescripció de peatge que el senyal estableix,145.2-C,L,100,50,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-29,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de separació mínima,145.2-D,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-30,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de gir a la dreta prohibit,145.2-D,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-31,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de gir a l’esquerra prohibit,145.2-D,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-32,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de mitja volta prohibida,145.2-D,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-33,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’avançament prohibit,145.2-D,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-34,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’avançament prohibit per a camions,145.2-D,G,200,100,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-35,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de parada i estacionament prohibit,145.2-D,L,80,40,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-36,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’estacionament prohibit,145.2-D,L,80,40,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-37,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’estacionament prohibit els dies imparells,145.2-D,L,80,40,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-38,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’estacionament prohibit els dies parells,145.2-D,L,80,40,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-39,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’estacionament prohibit la primera quinzena,145.2-D,L,80,40,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-30-0-40,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’estacionament prohibit la segona quinzena,145.2-D,L,80,40,0,,30,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-0,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’estacionament prohibit en el gual,145.2-D,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-1,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de zona d’estacionament limitat,145.2-D,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-2,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’advertències acústiques prohibides,145.2-D,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-4,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de sentit obligatori,145.2-E,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-5,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de pas obligatori,145.2-E,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-6,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’intersecció de sentit giratori obligatori,145.2-E,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-7,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d´única direcció i sentit permès,145.2-E,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-8,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de calçada per a automòbils,145.2-E,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-9,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de calçada per a motocicletes,145.2-E,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-10,RGC,Reglament general de circulació,SENYALITZACIÓ,"No obeir un senyal de calçada per a camions, tractocamions, i furgons o furgonetes",145.2-E,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-11,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de via reservada per a cicles o via ciclista,145.2-E,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-12,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de via reservada per a ciclomotors,145.2-E,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-13,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de camí per a vehicles de tracció animal,145.2-E,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-14,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de camí reservat per a animals de muntura,145.2-E,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-15,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de camí reservat per a vianants,145.2-E,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-16,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de velocitat mínima,145.2-E,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-17,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de cadenes per la neu,145.2-E,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-18,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal d’enllumenat de curt abast,145.2-E,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-19,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de calçada per a vehicles que transporten mercaderies perilloses,145.2-E,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-20,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de calçada per a vehicles que transporten productes contaminants de l’aigua,145.2-E,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-21,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir una senyal de calçada per a vehicles que transporten mercaderies explosives inflamables,145.2-E,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-22,RGC,Reglament general de circulació,SENYALITZACIÓ,"Utilitzar un peatge dinàmic o telepeatge sense estar proveït, el vehicle, del mitjà tècnic que en possibilita el seu ús",145.2-E,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-23,RGC,Reglament general de circulació,SENYALITZACIÓ,No respectar un senyal de limitació de temps d’estacionament,146.2-A,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-24,RGC,Reglament general de circulació,SENYALITZACIÓ,No respectar un senyal d’estacionament reservat per a determinada classe de vehicles,146.2-A,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-25,RGC,Reglament general de circulació,SENYALITZACIÓ,No respectar un senyal d’estacionament reservat per a TAXI,146.2-A,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-26,RGC,Reglament general de circulació,SENYALITZACIÓ,No respectar un senyal de parada d’autobusos,146.2-A,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-27,RGC,Reglament general de circulació,SENYALITZACIÓ,No respectar un senyal de parada de tramvies,146.2-A,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-28,RGC,Reglament general de circulació,SENYALITZACIÓ,No respectar un senyal de transitabilitat en tram o port de muntanya,146.2-A,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-29,RGC,Reglament general de circulació,SENYALITZACIÓ,No respectar un senyal de carrer residencial,146.2-A,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-30,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir un senyal de zona a 30,146.2-A,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-31,RGC,Reglament general de circulació,SENYALITZACIÓ,Circular per un carril reservat per a autobusos,146.2-B,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-32,RGC,Reglament general de circulació,SENYALITZACIÓ,Circular per un carril reservat per a bicicletes o via ciclista,146.2-B,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-34,RGC,Reglament general de circulació,SENYALITZACIÓ,No respectar una línia longitudinal contínua,147.2-A,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-35,RGC,Reglament general de circulació,SENYALITZACIÓ,Circular sobre una línia longitudinal discontínua,147.2-A,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-36,RGC,Reglament general de circulació,SENYALITZACIÓ,No respectar una marca viària transversal contínua,147.2-B,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-37,RGC,Reglament general de circulació,SENYALITZACIÓ,No respectar una marca viària transversal discontínua,147.2-B,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-38,RGC,Reglament general de circulació,SENYALITZACIÓ,No respectar la preferència de pas de ciclistes en un tram senyalitzat amb marca viària de pas per a ciclistes,147.2-B,G,200,100,4,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-39,RGC,Reglament general de circulació,SENYALITZACIÓ,No obeir l’obligació imposada per una fletxa de selecció de carrils,147.2-C,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-40,RGC,Reglament general de circulació,SENYALITZACIÓ,Entrar en una zona exclosa de circulació ( zebrejat) en una marca viària única contínua,147.2-D,L,80,40,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-41,RGC,Reglament general de circulació,SENYALITZACIÓ,No respectar un senyal horitzontal de “ cediu el pas”,147.2-E,G,200,100,4,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-42,RGC,Reglament general de circulació,SENYALITZACIÓ,No detenir-se davant un senyal horitzontal de detenció obligatòria ( STOP),147.2-E,G,200,100,4,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-31-0-43,RGC,Reglament general de circulació,SENYALITZACIÓ,"No respectar una bicicleta/un vehicle de mobilitat personal ( VMP), un senyal horitzontal de cediu el pas",147.2-E,G,200,100,0,,31,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-32-0-0,RGC,Reglament general de circulació,SENYALITZACIÓ,"No detenir-se una bicicleta/un vehicle de mobilitat personal ( VMP), en el senyal horitzontal de detenció obligatòria",147.2-E,G,200,100,0,,32,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-32-0-1,RGC,Reglament general de circulació,SENYALITZACIÓ,Estacionar en una zona senyalitzada amb una marca groga en “ zigzag”,147.2-F,L,80,40,0,,32,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-32-0-2,RGC,Reglament general de circulació,SENYALITZACIÓ,Estacionar en una zona senyalitzada amb una marca groga longitudinal contínua,147.2-F,L,80,40,0,,32,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-32-0-3,RGC,Reglament general de circulació,SENYALITZACIÓ,Estacionar en una zona senyalitzada amb una marca groga longitudinal discontínua,147.2-F,L,80,40,0,,32,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-32-0-4,RGC,Reglament general de circulació,SENYALITZACIÓ,Circular per un carril o zona reservada per a determinats vehicles senyalitzada a aquest efecte,147.2-F,G,200,100,0,,32,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-32-0-5,RGC,Reglament general de circulació,SENYALITZACIÓ,Parar en una zona senyalitzada amb una marca longitudinal contínua,147.2-F,L,80,40,0,,32,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-32-0-6,RGC,Reglament general de circulació,SENYALITZACIÓ,Quedar-se detingut en una quadrícula de marques grogues de vehicles destinats al transport de mercaderies amb MMA >3.500 kg; al transport de viatgers de més de 9 places; de servei públic; al transport escolar o de menors; de servei d’urgència; al transport especial; amb permís o llicència de conducció d’antiguitat de conducció d’antiguitat de conducció d’antiguitat superior als 2 anys,147.2-F,L,80,40,0,,32,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-36-0-4,RGCond,Reglament general de conductors,DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,"Conduir un vehicle de motor o un ciclomotor sense haver obtingut l'autorització preceptiva: - Vehicles agrícoles i cotxes de minusvàlids (llicència de conducció) - Ciclomotors, Motocicletes i turismes (permisos de les classes AM, A1, A2, A i B) - Camions, autobusos i remolcs (permisos de les classes C, D i E)",1.1,MG,500,250,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-36-0-5,RGCond,Reglament general de conductors,DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,"Conduir un- veh icle de motor o un ciclomotor amb un permís o llicència que no l’habilita per fer-ho -- Ciclomotor, motocicletes i turismes (permisos de les classes AM, A1, A2, A i B) - Camions, autobusos i remolcs (permisos de les classes C, D i E)",1.1,MG,500,250,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-36-0-6,RGCond,Reglament general de conductors,DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,Conduir el vehicle ressenyat amb una autorització administrativa que manca de validesa per no haver complert els requisits administratius exigits reglamentàriament.,1.1,G,200,100,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
